3
448.3226415133867,146.35487816966156,89.57246848
457.8089731889893,146.68011669167672,93.97432012799993
451.0363963774042,145.38967499554656,88.54786278399999
500.0,150.0,95.92800000000022
500.0,150.0,95.92800000000022
500.0,150.0,90.0
444.63278555334,145.74034322671218,92.79898623999999
500.0,150.0,90.0
457.5372291097813,144.01222036360045,91.891117056
500.0,150.0,95.92800000000022
476.6233566314135,144.62725148071195,101.130567168
500.0,150.0,90.0
500.0,150.0,95.92800000000022
444.36,150.0,90.0
500.0,150.0,90.0
500.0,150.0,95.92800000000022
500.0,150.0,90.0
483.3028306024166,147.24764168596715,97.92789785599997
444.40999999999997,150.0,90.0
447.1819161025195,143.5653704749193,92.04000665599997
449.06204354730124,146.59999141033336,89.48049740799998
449.9792564486996,147.0676800734453,90.30122726399996
459.5479366834746,149.2763947435709,90.245844992
500.0,150.0,95.92800000000022
447.9447268216838,145.18415218643705,88.72976358399998
444.96000000000004,150.0,90.0
444.8059193430535,144.36648758570502,89.05442892799995
445.11720301412595,142.1374200860987,91.90681190399995
500.0,150.0,95.92800000000022
444.4710916816322,147.69071885514012,87.87163289600001
444.36,150.0,90.0
460.6099999999999,150.0,90.0
444.56004476065345,147.19463015279544,90.43055180799999
445.16,150.0,90.0
444.36,150.0,90.0
446.2481927095009,148.1165170930946,91.561833216
454.25999999999993,150.0,90.0
500.0,150.0,90.0
